#{"t_start": 1761578750.4681647, "env_id": "None"}
r,l,t
-405.0,96,179.336016
-470.0,31,179.364317
-399.0,102,179.447639
-393.0,108,179.534763
-470.0,31,179.559314
-405.0,96,179.642281
-470.0,31,179.671901
-470.0,31,179.698427
-405.0,96,179.778335
-405.0,96,179.866944
-405.0,96,179.951309
-405.0,96,180.042479
-405.0,96,180.122345
-393.0,108,180.219779
-470.0,31,180.24714
-404.0,97,182.349127
-470.0,31,182.37439
-470.0,31,182.400709
-470.0,31,182.427743
-470.0,31,182.45189
-470.0,31,182.476348
-470.0,31,182.501764
-470.0,31,182.52623
-470.0,31,182.5523
-470.0,31,182.579846
-470.0,31,182.60482
-470.0,31,182.631114
-470.0,31,182.657996
-470.0,31,182.684036
-470.0,31,182.709352
-470.0,31,182.737601
-470.0,31,182.765007
-470.0,31,182.791651
-470.0,31,182.822204
-470.0,31,182.851643
-470.0,31,182.880105
-470.0,31,182.908251
-470.0,31,182.938914
-470.0,31,182.968766
-470.0,31,182.996518
-470.0,31,183.025925
-405.0,96,183.116484
-470.0,31,183.141724
-470.0,31,183.169196
-470.0,31,183.196306
-470.0,31,183.220381
-470.0,31,183.247489
-470.0,31,183.271293
-470.0,31,183.297845
-470.0,31,183.3216
-470.0,31,183.347044
-470.0,31,183.371493
-470.0,31,183.395659
-470.0,31,183.419607
-470.0,31,183.451543
-470.0,31,183.475891
-470.0,31,183.50386
-405.0,96,183.584112
-470.0,31,183.608167
-470.0,31,183.634247
-470.0,31,183.657704
-470.0,31,183.683473
-470.0,31,183.707952
-470.0,31,183.734535
-470.0,31,183.757588
-470.0,31,183.782885
-470.0,31,183.812713
-470.0,31,183.839191
-470.0,31,183.866779
-470.0,31,183.891831
-470.0,31,183.916662
-470.0,31,183.939684
-470.0,31,183.96767
-470.0,31,183.992725
-470.0,31,184.015062
-470.0,31,184.043396
-470.0,31,186.470387
-470.0,31,186.499366
-391.0,110,186.596047
-470.0,31,186.620239
-405.0,96,186.702484
-391.0,110,186.795908
-470.0,31,186.823332
-405.0,96,186.908335
-470.0,31,186.937475
-470.0,31,186.962579
-470.0,31,186.989289
-388.0,113,187.089102
-470.0,31,187.119045
-381.0,120,187.220122
-470.0,31,187.245087
-237.0,165,187.384433
-405.0,96,187.467387
-470.0,31,187.492915
-470.0,31,187.521415
-405.0,96,187.600117
-470.0,31,187.638071
-470.0,31,187.674271
-230.0,172,187.839916
-470.0,31,187.866945
-470.0,31,187.891887
-405.0,96,187.979501
-470.0,31,188.006875
-405.0,96,188.089737
-470.0,31,188.119177
-392.0,109,188.212829
-405.0,96,190.441747
-470.0,31,190.466648
-470.0,31,190.491437
-470.0,31,190.517397
-470.0,31,190.543217
-470.0,31,190.568822
-405.0,96,190.649585
-401.0,100,190.732756
-470.0,31,190.760877
-470.0,31,190.789092
-470.0,31,190.822583
-400.0,101,190.919662
-405.0,96,191.015961
-470.0,31,191.043211
-470.0,31,191.078135
-470.0,31,191.106141
-470.0,31,191.137035
-405.0,96,191.241517
-470.0,31,191.273381
-470.0,31,191.30232
-405.0,96,191.38982
-405.0,96,191.471215
-470.0,31,191.497065
-470.0,31,191.52101
-470.0,31,191.546911
-395.0,106,191.632198
-391.0,110,191.72044
-470.0,31,191.744649
-470.0,31,191.766671
-386.0,115,191.86411
-470.0,31,191.888602
-405.0,96,191.971814
-470.0,31,192.001209
-405.0,96,192.084849
-470.0,31,192.110296
-405.0,96,192.191372
-470.0,31,192.22577
-470.0,31,194.482646
-470.0,31,194.516107
-470.0,31,194.547328
-470.0,31,194.575764
-405.0,96,194.682387
-405.0,96,194.758139
-470.0,31,194.789142
-470.0,31,194.820665
-470.0,31,194.84789
-405.0,96,194.948024
-383.0,118,195.039931
-470.0,31,195.067285
-470.0,31,195.091623
-470.0,31,195.118113
-405.0,96,195.195586
-470.0,31,195.218773
-470.0,31,195.245448
-470.0,31,195.269331
-403.0,98,195.346461
-470.0,31,195.371802
-405.0,96,195.449579
-470.0,31,195.476933
-405.0,96,195.557775
-405.0,96,195.637485
-405.0,96,195.745479
-470.0,31,195.76973
-405.0,96,195.852786
-405.0,96,195.937045
-405.0,96,196.017979
-470.0,31,196.042642
-470.0,31,196.065068
-470.0,31,196.089782
-470.0,31,196.113226
-405.0,96,196.192192
-405.0,96,198.809443
-470.0,31,198.84709
-405.0,96,198.965159
-470.0,31,198.999311
-405.0,96,199.094905
-470.0,31,199.129957
-470.0,31,199.169211
-405.0,96,199.270273
-405.0,96,199.368297
-470.0,31,199.399227
-470.0,31,199.429374
-470.0,31,199.460919
-405.0,96,199.556147
-470.0,31,199.587654
-470.0,31,199.621036
-470.0,31,199.652463
-390.0,111,199.77146
-238.0,164,199.932297
-470.0,31,199.958471
-470.0,31,199.987987
-470.0,31,200.015475
-470.0,31,200.041066
-470.0,31,200.070638
-470.0,31,200.098267
-470.0,31,200.123223
-405.0,96,200.200426
-405.0,96,200.285278
-405.0,96,200.374898
-278.0,124,200.507505
-405.0,96,200.605163
-470.0,31,200.633667
-470.0,31,200.661718
-470.0,31,200.689991
-405.0,96,200.786392
-470.0,31,200.815665
-405.0,96,203.874122
-470.0,31,203.919859
-279.0,123,204.071085
-470.0,31,204.10329
-470.0,31,204.132143
-470.0,31,204.162276
-405.0,96,204.251735
-470.0,31,204.281222
-470.0,31,204.310624
-470.0,31,204.343912
-405.0,96,204.430337
-405.0,96,204.51952
-470.0,31,204.547627
-470.0,31,204.578713
-405.0,96,204.679963
-470.0,31,204.707951
-470.0,31,204.732957
-405.0,96,204.851223
-405.0,96,204.945835
-470.0,31,204.977408
-405.0,96,205.060908
-398.0,103,205.14787
-470.0,31,205.176117
-470.0,31,205.201463
-405.0,96,205.284726
-470.0,31,205.311818
-470.0,31,205.33522
-470.0,31,205.366178
-470.0,31,205.392709
-470.0,31,205.418968
-470.0,31,205.44809
-470.0,31,205.476783
-470.0,31,205.503474
-470.0,31,205.529071
-470.0,31,205.555512
-405.0,96,205.638583
-405.0,96,205.729181
-470.0,31,205.756134
-470.0,31,208.632954
-470.0,31,208.666743
-470.0,31,208.699936
-470.0,31,208.740654
-470.0,31,208.775206
-470.0,31,208.807009
-470.0,31,208.843989
-405.0,96,208.948887
-470.0,31,208.97965
-470.0,31,209.010298
-405.0,96,209.107761
-470.0,31,209.13469
-470.0,31,209.167017
-470.0,31,209.196752
-405.0,96,209.308905
-470.0,31,209.336964
-470.0,31,209.365782
-405.0,96,209.453987
-470.0,31,209.487153
-470.0,31,209.517925
-470.0,31,209.54739
-405.0,96,209.639469
-470.0,31,209.669095
-470.0,31,209.699015
-470.0,31,209.7279
-470.0,31,209.755916
-405.0,96,209.84912
-470.0,31,209.880267
-470.0,31,209.915272
-470.0,31,209.946841
-470.0,31,209.979008
-470.0,31,210.042877
-431.0,70,210.119101
-391.0,110,210.230722
-470.0,31,210.261312
-470.0,31,210.292875
-470.0,31,210.323747
-470.0,31,210.355346
-405.0,96,210.481997
-405.0,96,210.57405
-470.0,31,210.605549
-400.0,101,210.711804
-405.0,96,213.750049
-400.0,101,213.85457
-405.0,96,213.982329
-405.0,96,214.084296
-402.0,99,214.196721
-470.0,31,214.232467
-470.0,31,214.261826
-470.0,31,214.292977
-470.0,31,214.32158
-470.0,31,214.355157
-470.0,31,214.385941
-405.0,96,214.481652
-470.0,31,214.510105
-470.0,31,214.538365
-382.0,119,214.653529
-470.0,31,214.684065
-470.0,31,214.710539
-470.0,31,214.74117
-405.0,96,214.854959
-470.0,31,214.88614
-470.0,31,214.921977
-405.0,96,215.026709
-405.0,96,215.131319
-470.0,31,215.165068
-470.0,31,215.20041
-405.0,96,215.302192
-470.0,31,215.339318
-405.0,96,215.466393
-470.0,31,215.505202
-470.0,31,215.539989
-405.0,96,215.636986
-470.0,31,215.667498
-470.0,31,215.698067
-470.0,31,215.727476
-470.0,31,215.757355
-470.0,31,215.786149
-470.0,31,215.817063
-279.0,123,218.894338
-404.0,97,219.011887
-470.0,31,219.052594
-405.0,96,219.157239
-405.0,96,219.254717
-470.0,31,219.287044
-388.0,113,219.39715
-405.0,96,219.487046
-470.0,31,219.514887
-470.0,31,219.546583
-470.0,31,219.583033
-386.0,115,219.713082
-386.0,115,219.824918
-470.0,31,219.854736
-470.0,31,219.888285
-470.0,31,219.921227
-389.0,112,220.052807
-405.0,96,220.159908
-470.0,31,220.192482
-405.0,96,220.297968
-470.0,31,220.328398
-405.0,96,220.430617
-390.0,111,220.539931
-470.0,31,220.570068
-470.0,31,220.601511
-405.0,96,220.742415
-470.0,31,220.773309
-405.0,96,220.869035
-470.0,31,220.899684
-405.0,96,220.994578
-405.0,96,224.003291
-470.0,31,224.032563
-405.0,96,224.120402
-470.0,31,224.153967
-405.0,96,224.262514
-470.0,31,224.296923
-470.0,31,224.327641
-405.0,96,224.428622
-470.0,31,224.466975
-405.0,96,224.595711
-470.0,31,224.643605
-405.0,96,224.76236
-470.0,31,224.800165
-470.0,31,224.83713
-405.0,96,224.933189
-405.0,96,225.023529
-470.0,31,225.052825
-470.0,31,225.084108
-405.0,96,225.176277
-405.0,96,225.279624
-399.0,102,225.383818
-405.0,96,225.480631
-470.0,31,225.51534
-405.0,96,225.614795
-405.0,96,225.716679
-405.0,96,225.809865
-470.0,31,225.841157
-405.0,96,225.940638
-470.0,31,225.971309
-405.0,96,226.06731
-470.0,31,226.096001
-405.0,96,229.247952
-405.0,96,229.353699
-405.0,96,229.454628
-470.0,31,229.484421
-470.0,31,229.51233
-405.0,96,229.59472
-405.0,96,229.694788
-404.0,97,229.798584
-405.0,96,229.895568
-470.0,31,229.929173
-470.0,31,229.96036
-470.0,31,230.000232
-405.0,96,230.106507
-470.0,31,230.140023
-405.0,96,230.23215
-405.0,96,230.320265
-405.0,96,230.433797
-470.0,31,230.461177
-250.0,152,230.601826
-470.0,31,230.628934
-405.0,96,230.716532
-470.0,31,230.750358
-470.0,31,230.781345
-405.0,96,230.876448
-405.0,96,230.977786
-405.0,96,231.073539
-470.0,31,231.106888
-470.0,31,231.139583
-470.0,31,231.171414
-259.0,143,234.184939
-405.0,96,234.30511
-470.0,31,234.334801
-405.0,96,234.421655
-470.0,31,234.450249
-405.0,96,234.561515
-470.0,31,234.589656
-470.0,31,234.616988
-405.0,96,234.704905
-470.0,31,234.733265
-470.0,31,234.760696
-470.0,31,234.789655
-393.0,108,234.896497
-401.0,100,234.993076
-405.0,96,235.132564
-470.0,31,235.169362
-387.0,114,235.285116
-405.0,96,235.381813
-470.0,31,235.415295
-470.0,31,235.445821
-470.0,31,235.477312
-470.0,31,235.502982
-405.0,96,235.585905
-401.0,100,235.717621
-470.0,31,235.751745
-470.0,31,235.780652
-470.0,31,235.807773
-405.0,96,235.898535
-470.0,31,235.930366
-405.0,96,236.023545
-470.0,31,236.052296
-470.0,31,236.082968
-470.0,31,236.119258
-470.0,31,236.15503
-405.0,96,239.295995
-405.0,96,239.428047
-280.0,122,239.592816
-405.0,96,239.708155
-405.0,96,239.816281
-431.0,70,239.895285
-405.0,96,240.000736
-470.0,31,240.036773
-470.0,31,240.070144
-431.0,70,240.145437
-405.0,96,240.267191
-396.0,105,240.406086
-470.0,31,240.442928
-470.0,31,240.480364
-405.0,96,240.641035
-470.0,31,240.699084
-226.0,176,240.971476
-470.0,31,241.024616
-405.0,96,241.157922
-405.0,96,241.276345
-405.0,96,241.386859
-405.0,96,241.49355
-405.0,96,241.59002
-470.0,31,241.621227
-405.0,96,241.718004
-470.0,31,241.748808
-391.0,110,244.835739
-470.0,31,244.868022
-470.0,31,244.904033
-470.0,31,244.935888
-470.0,31,244.964352
-470.0,31,244.994746
-470.0,31,245.024188
-404.0,97,245.118746
-470.0,31,245.148514
-470.0,31,245.178809
-405.0,96,245.277743
-402.0,99,245.375456
-470.0,31,245.411828
-405.0,96,245.521546
-405.0,96,245.629536
-405.0,96,245.74184
-405.0,96,245.848103
-470.0,31,245.876934
-405.0,96,245.967415
-405.0,96,246.054431
-470.0,31,246.084113
-470.0,31,246.113229
-405.0,96,246.217499
-203.0,199,246.420828
-388.0,113,246.552358
-430.0,71,246.629401
-399.0,102,246.734303
-405.0,96,246.84145
-405.0,96,250.05495
-470.0,31,250.088311
-405.0,96,250.190734
-405.0,96,250.304205
-405.0,96,250.407181
-394.0,107,250.511595
-470.0,31,250.543956
-470.0,31,250.573997
-405.0,96,250.672381
-405.0,96,250.772045
-470.0,31,250.806418
-431.0,70,250.876856
-405.0,96,250.974983
-405.0,96,251.073066
-405.0,96,251.174387
-405.0,96,251.270771
-470.0,31,251.303149
-405.0,96,251.397285
-405.0,96,251.489492
-470.0,31,251.519656
-405.0,96,251.617722
-405.0,96,251.72657
-405.0,96,251.870679
-405.0,96,251.98768
-213.0,189,252.195067
-470.0,31,252.227218
-470.0,31,255.287009
-470.0,31,255.317298
-405.0,96,255.4063
-470.0,31,255.440333
-405.0,96,255.532418
-470.0,31,255.572634
-470.0,31,255.614252
-405.0,96,255.705562
-384.0,117,255.822367
-387.0,114,255.939155
-470.0,31,255.967687
-431.0,70,256.042614
-405.0,96,256.136106
-470.0,31,256.170645
-405.0,96,256.265073
-405.0,96,256.365242
-470.0,31,256.393591
-470.0,31,256.425676
-405.0,96,256.523211
-470.0,31,256.558535
-405.0,96,256.653222
-405.0,96,256.749567
-431.0,70,256.81757
-399.0,102,256.924466
-470.0,31,256.956762
-405.0,96,257.081313
-405.0,96,257.202764
-470.0,31,257.247191
-470.0,31,257.286437
-470.0,31,257.326082
-405.0,96,257.450047
-405.0,96,260.585529
-405.0,96,260.671943
-405.0,96,260.758378
-405.0,96,260.857559
-470.0,31,260.888427
-405.0,96,260.999054
-405.0,96,261.09579
-470.0,31,261.130548
-405.0,96,261.232571
-470.0,31,261.264952
-405.0,96,261.369375
-470.0,31,261.402134
-405.0,96,261.50229
-470.0,31,261.536986
-405.0,96,261.642001
-470.0,31,261.676749
-470.0,31,261.70867
-405.0,96,261.807156
-470.0,31,261.840303
-390.0,111,261.95999
-470.0,31,261.991058
-405.0,96,262.082006
-470.0,31,262.111859
-405.0,96,262.206756
-470.0,31,262.237734
-470.0,31,262.271624
-405.0,96,262.37384
-470.0,31,262.404908
-470.0,31,262.437582
-470.0,31,262.465852
-470.0,31,262.495418
-405.0,96,262.591448
-470.0,31,265.755906
-405.0,96,265.852257
-405.0,96,265.936844
-394.0,107,266.039609
-389.0,112,266.143817
-470.0,31,266.172829
-280.0,122,266.335876
-405.0,96,266.476099
-470.0,31,266.511824
-280.0,122,266.640276
-470.0,31,266.668993
-470.0,31,266.69873
-393.0,108,266.804332
-470.0,31,266.831264
-396.0,105,266.932863
-405.0,96,267.023442
-470.0,31,267.054651
-402.0,99,267.159183
-389.0,112,267.265033
-404.0,97,267.36586
-470.0,31,267.397842
-405.0,96,267.499237
-216.0,186,267.688616
-405.0,96,267.783465
-405.0,96,271.039194
-470.0,31,271.080095
-470.0,31,271.117956
-405.0,96,271.219721
-470.0,31,271.253229
-470.0,31,271.286084
-470.0,31,271.315523
-405.0,96,271.41586
-405.0,96,271.52629
-405.0,96,271.63542
-405.0,96,271.754586
-405.0,96,271.867324
-470.0,31,271.902907
-470.0,31,271.934278
-405.0,96,272.044244
-470.0,31,272.118379
-405.0,96,272.227607
-405.0,96,272.33281
-404.0,97,272.440368
-405.0,96,272.550558
-405.0,96,272.725656
-470.0,31,272.761214
-405.0,96,272.876895
-405.0,96,272.98461
-470.0,31,273.019059
-470.0,31,273.050761
-401.0,100,273.167387
-405.0,96,273.28581
-470.0,31,273.322486
-470.0,31,273.360449
-405.0,96,276.645083
-405.0,96,276.740511
-470.0,31,276.775922
-470.0,31,276.808493
-470.0,31,276.835868
-470.0,31,276.870467
-405.0,96,276.974076
-470.0,31,277.008395
-470.0,31,277.040907
-405.0,96,277.137174
-470.0,31,277.166935
-405.0,96,277.268735
-405.0,96,277.369314
-470.0,31,277.401885
-470.0,31,277.431753
-405.0,96,277.519557
-397.0,104,277.610254
-405.0,96,277.695278
-470.0,31,277.721305
-405.0,96,277.816919
-399.0,102,277.927414
-405.0,96,278.034328
-470.0,31,278.067034
-470.0,31,278.099026
-470.0,31,278.133786
-405.0,96,278.231835
-470.0,31,278.26514
-470.0,31,278.295533
-405.0,96,278.400794
-470.0,31,278.431691
-470.0,31,278.463191
-470.0,31,278.49276
-470.0,31,278.52201
-405.0,96,278.610279
-405.0,96,282.107821
-470.0,31,282.143478
-470.0,31,282.182094
-405.0,96,282.286056
-405.0,96,282.38857
-470.0,31,282.425934
-405.0,96,282.535986
-470.0,31,282.573468
-395.0,106,282.689685
-470.0,31,282.719018
-405.0,96,282.818958
-405.0,96,282.912236
-470.0,31,282.94041
-405.0,96,283.032513
-470.0,31,283.065215
-470.0,31,283.095599
-470.0,31,283.124664
-470.0,31,283.155692
-470.0,31,283.187068
-405.0,96,283.279695
-470.0,31,283.3096
-387.0,114,283.425422
-470.0,31,283.45501
-470.0,31,283.486054
-470.0,31,283.516388
-470.0,31,283.545302
-470.0,31,283.574879
-470.0,31,283.6038
-405.0,96,283.697418
-470.0,31,283.72576
-399.0,102,283.816897
-470.0,31,283.84702
-405.0,96,283.935202
-470.0,31,283.965449
-470.0,31,283.991697
-470.0,31,284.02065
-405.0,96,284.102902
-398.0,103,287.60056
-405.0,96,287.700484
-470.0,31,287.737231
-405.0,96,287.844408
-470.0,31,287.885109
-405.0,96,287.989108
-405.0,96,288.087849
-470.0,31,288.119934
-470.0,31,288.151556
-470.0,31,288.18077
-405.0,96,288.270289
-470.0,31,288.301399
-405.0,96,288.395119
-470.0,31,288.427063
-470.0,31,288.458061
-405.0,96,288.556437
-405.0,96,288.666533
-470.0,31,288.700654
-405.0,96,288.803261
-405.0,96,288.909578
-405.0,96,289.016894
-470.0,31,289.055675
-405.0,96,289.159943
-470.0,31,289.189089
-470.0,31,289.219994
-405.0,96,289.31458
-405.0,96,289.420369
-470.0,31,289.452461
-470.0,31,289.489183
-431.0,70,289.573909
-470.0,31,289.613799
-470.0,31,289.646019
-470.0,31,289.680458
-470.0,31,289.712654
-405.0,96,292.980067
-470.0,31,293.011945
-470.0,31,293.043572
-470.0,31,293.076293
-470.0,31,293.107122
-470.0,31,293.140996
-405.0,96,293.240691
-405.0,96,293.334865
-430.0,71,293.406821
-405.0,96,293.510422
-229.0,173,293.70876
-470.0,31,293.744272
-470.0,31,293.777102
-470.0,31,293.808995
-470.0,31,293.843908
-280.0,122,293.981198
-470.0,31,294.019715
-470.0,31,294.052057
-405.0,96,294.162188
-405.0,96,294.269375
-470.0,31,294.299208
-405.0,96,294.387368
-470.0,31,294.416366
-405.0,96,294.512962
-470.0,31,294.542347
-405.0,96,294.635123
-470.0,31,294.662237
-390.0,111,294.772502
-405.0,96,294.865705
-405.0,96,294.959614
