#{"t_start": 1761577018.0846298, "env_id": "None"}
r,l,t
-91.3,88,214.22834
-90.5,96,214.439757
-90.5,96,214.680311
-90.5,96,214.877019
-90.5,96,215.101681
-90.5,96,215.346021
-97.0,31,215.410618
-90.5,96,215.607085
-90.5,96,215.796064
-90.5,96,215.976233
-90.5,96,216.186882
-93.0,71,216.325798
-90.5,96,216.518781
-88.6,115,216.7426
-90.5,96,216.976336
-97.0,31,217.042237
-89.5,106,217.283497
-90.5,96,217.481994
-95.1,50,217.578871
-90.5,96,217.753767
-97.0,31,217.814514
-97.0,31,217.881353
-90.5,96,218.06887
-96.6,35,218.150563
-90.5,96,218.351512
-90.2,99,218.552935
-89.7,104,218.790133
-90.5,96,219.008456
-90.5,96,219.302967
-97.0,31,219.380369
-95.8,43,219.47937
-90.5,96,219.677931
-90.5,96,219.898322
-95.4,47,220.016385
-93.0,71,220.182758
-90.4,97,220.397991
-90.3,98,220.597259
-96.2,39,220.662589
-90.5,96,220.852733
-97.0,31,220.924534
-90.5,96,221.139089
-97.0,31,221.20072
-90.5,96,221.402775
-90.1,100,221.625682
-90.1,100,221.837095
-96.7,34,221.916535
-90.5,96,222.134528
-97.0,31,222.215359
-90.5,96,222.442379
-93.7,64,222.588953
-97.0,31,222.653372
-90.5,96,222.886123
-97.0,31,222.953943
-90.5,96,223.166731
-90.5,96,223.405183
-90.5,96,223.628
-90.5,96,223.842037
-94.2,59,223.970169
-97.0,31,224.045136
-97.0,31,224.114351
-90.5,96,224.337119
-90.5,96,224.571811
-90.5,96,224.772195
-90.4,97,224.966077
-90.5,96,225.15849
-89.9,102,225.360101
-90.5,96,225.616686
-97.0,31,225.696144
-97.0,31,225.778556
-90.5,96,226.027167
-90.5,96,226.457133
-95.8,43,226.64204
-90.5,96,227.070434
-96.3,38,227.214645
-90.5,96,227.527031
-90.5,96,227.821662
-97.0,31,227.919654
-90.5,96,228.183211
-97.0,31,228.277242
-90.5,96,228.556761
-91.1,90,228.81012
-90.5,96,229.124419
-90.5,96,229.387651
-90.5,96,229.660788
-96.0,41,229.781319
-90.1,100,230.050115
-90.5,96,230.394891
-90.2,99,230.75214
-90.5,96,231.082776
-90.5,96,231.474662
-90.5,96,231.752089
-96.3,38,231.84747
-90.5,96,232.149586
-90.5,96,232.467453
-89.6,105,232.77537
-90.1,100,233.047272
-90.5,96,233.295181
-91.8,83,233.507839
-90.5,96,233.734283
-90.5,96,233.970552
-90.5,96,234.19611
-96.4,37,234.28896
-95.6,45,234.394028
-90.5,96,234.63545
-90.5,96,234.891798
-90.5,96,235.179244
-90.5,96,235.469219
-90.5,96,236.061388
-90.5,96,236.316588
-91.9,82,236.51147
-90.9,92,236.741448
-89.9,102,237.015911
-90.5,96,237.382186
-96.4,37,237.491295
-88.4,117,237.978689
-90.5,96,238.239609
-92.1,80,238.463903
-89.5,106,238.753723
-96.7,34,238.826688
-90.5,96,239.08211
-89.2,109,239.38264
-94.0,61,239.582617
-90.5,96,239.8392
-90.5,96,240.135232
-94.2,59,240.314044
-90.5,96,240.602534
-90.5,96,240.898906
-90.5,96,241.21967
-90.5,96,241.555461
-90.5,96,241.931184
-90.5,96,242.320147
-90.2,99,242.59451
-90.2,99,242.974149
-90.5,96,243.318096
-89.9,102,243.616794
-90.5,96,243.86229
-90.5,96,244.1271
-89.5,106,244.411182
-90.5,96,244.651102
-90.5,96,244.918267
-90.5,96,245.173665
-90.5,96,245.415249
-90.5,96,245.658651
-90.5,96,245.869776
-90.5,96,246.12961
-90.5,96,246.395704
-89.1,110,246.712764
-90.5,96,247.101262
-90.5,96,247.345452
-90.5,96,247.646378
-90.5,96,247.91313
-89.8,103,248.194415
-90.5,96,248.527025
-96.3,38,248.750569
-94.8,53,248.96088
-90.5,96,249.314475
-90.5,96,249.6162
-89.1,110,249.913933
-88.1,120,250.21861
-90.5,96,250.451728
-90.5,96,250.692038
-90.5,96,250.92635
-90.5,96,251.190904
-91.9,82,251.399594
-90.5,96,251.646642
-89.7,104,252.013101
-95.7,44,252.129014
-90.5,96,252.360891
-90.5,96,252.630899
-95.6,45,252.749479
-90.5,96,253.045222
-90.5,96,253.417721
-90.5,96,253.891169
-90.5,96,254.36667
-90.5,96,254.887076
-90.5,96,255.254564
-90.5,96,255.57541
-90.5,96,255.941335
-95.3,48,256.080133
-90.5,96,256.400595
-90.5,96,256.747585
-89.0,111,257.272713
-90.5,96,257.598448
-90.5,96,257.92616
-90.5,96,258.21005
-90.5,96,258.515076
-88.9,112,258.85373
-90.5,96,259.149235
-90.5,96,259.409405
-90.5,96,259.693699
-95.2,49,259.821981
-95.7,44,259.959293
-90.0,101,260.412628
-90.5,96,260.737359
-90.5,96,261.111639
-90.5,96,261.445017
-90.5,96,261.741387
-90.5,96,262.039242
-90.5,96,262.379339
-90.5,96,262.704344
-90.5,96,263.051692
-90.5,96,263.58168
-90.5,96,263.965568
-90.5,96,264.301678
-90.1,100,264.601415
-89.8,103,264.896852
-90.5,96,265.250856
-90.5,96,265.509211
-90.5,96,265.738159
-90.5,96,265.957866
-90.5,96,266.182679
-90.5,96,266.417371
-90.5,96,266.650615
-90.4,97,266.867874
-90.5,96,267.226745
-92.2,79,267.427974
-90.4,97,267.83793
-90.5,96,268.064419
-90.5,96,268.285737
-90.5,96,268.509339
-90.5,96,268.742759
-90.5,96,269.020406
-90.1,100,269.28751
-90.5,96,269.534569
-90.5,96,269.769291
-90.1,100,270.00449
-90.5,96,270.23016
-90.5,96,270.452181
-90.5,96,270.676537
-90.5,96,270.904039
-90.5,96,271.159082
-90.5,96,271.383183
-95.8,43,271.480072
-90.5,96,271.702111
-90.5,96,271.927849
-89.7,104,272.178229
-88.1,120,272.449316
-90.5,96,272.669179
-90.3,98,272.909415
-90.5,96,273.115119
-90.5,96,273.338605
-92.5,76,273.518662
-90.5,96,273.763207
-89.3,108,274.00381
-90.5,96,274.231113
-90.5,96,274.442176
-90.5,96,274.649828
-90.5,96,274.921793
-90.5,96,275.173171
-90.5,96,275.4035
-96.7,34,275.470527
-90.5,96,275.676942
-90.2,99,275.916008
-90.5,96,276.144003
-90.5,96,276.347006
-90.5,96,276.595839
-96.2,39,276.687333
-90.1,100,276.953572
-89.9,102,277.264432
-90.5,96,277.498772
-90.5,96,277.726829
-90.5,96,277.950766
-89.8,103,278.197422
-93.3,68,278.363431
-93.2,69,278.535671
-90.5,96,278.797263
-90.4,97,279.017706
-90.5,96,279.24274
-90.5,96,279.475688
-90.5,96,279.692211
-90.5,96,279.89644
-90.5,96,280.113776
-90.5,96,280.330683
-90.5,96,280.530315
-90.5,96,280.735439
-90.5,96,280.957476
-90.5,96,281.174452
-90.3,98,281.37895
-90.5,96,281.591576
-90.5,96,281.801011
-90.5,96,282.018372
-89.5,106,282.241061
-90.5,96,282.453388
-90.2,99,282.717544
-90.5,96,282.937631
-96.1,40,283.027151
-90.5,96,283.243421
-90.5,96,283.449578
-93.3,68,283.590221
-90.5,96,283.799212
-94.1,60,283.928582
-90.5,96,284.137708
-95.5,46,284.244561
-90.4,97,284.448437
-90.5,96,284.656689
-90.5,96,284.860881
-90.5,96,285.059602
-90.5,96,285.326799
-90.5,96,285.550013
-90.5,96,285.756704
-90.5,96,285.968311
-90.5,96,286.200043
-90.0,101,286.467048
-90.5,96,286.690008
-90.5,96,286.915818
-90.5,96,287.161343
-90.5,96,287.383711
-88.5,116,287.642178
-89.9,102,287.884181
-92.9,72,288.032758
-96.3,38,288.103654
-90.5,96,288.302244
-90.5,96,288.513963
-90.0,101,288.73209
-90.5,96,288.937758
-90.5,96,289.133658
-90.2,99,289.346793
-94.8,53,289.468483
-90.5,96,289.686007
-90.5,96,289.885521
-90.5,96,290.10213
-94.2,59,290.250198
-90.5,96,290.509882
-90.5,96,290.771993
