#{"t_start": 1761577309.686666, "env_id": "None"}
r,l,t
-90.0,101,0.05616
-90.5,96,0.101315
-90.5,96,0.146527
-90.0,101,0.195833
-90.2,99,0.241395
-90.5,96,0.285458
-90.5,96,0.329078
-90.5,96,0.373851
-90.3,98,0.425486
-90.5,96,0.465909
